,time,BTCUSDT:high0,BTCUSDT:low0,BTCUSDT:close0,BTCUSDT:volume0,BTCUSDT:high1,BTCUSDT:low1,BTCUSDT:close1,BTCUSDT:volume1,BTCUSDT:high2,BTCUSDT:low2,BTCUSDT:close2,BTCUSDT:volume2,BTCUSDT:high3,BTCUSDT:low3,BTCUSDT:close3,BTCUSDT:volume3,BTCUSDT:high4,BTCUSDT:low4,BTCUSDT:close4,BTCUSDT:volume4,Label
0,2018-01-01 05:00:00,0.0,-2.3013127339936457,-1.3607812972771938,79.89475003816752,0.49449367617242407,-2.761551305751579,-2.4091229278756234,-13.456266797343238,1.6316746194046832,-0.022722108611679163,0.9632659244111209,11.823799844818183,2.1080609080393047,-0.3020196155213793,0.598412934181332,-2.0923521972818513,1.4016396005055558,-0.839822612315016,1.2358038493544512,-18.87220869446982,1
1,2018-01-01 06:00:00,0.49449367617242407,-2.761551305751579,-2.4091229278756234,-13.456266797343238,1.6316746194046832,-0.022722108611679163,0.9632659244111209,11.823799844818183,2.1080609080393047,-0.3020196155213793,0.598412934181332,-2.0923521972818513,1.4016396005055558,-0.839822612315016,1.2358038493544512,-18.87220869446982,0.6154885715964457,-0.6514777601504255,-0.41284740584053814,18.609258546784364,1
2,2018-01-01 07:00:00,1.6316746194046832,-0.022722108611679163,0.9632659244111209,11.823799844818183,2.1080609080393047,-0.3020196155213793,0.598412934181332,-2.0923521972818513,1.4016396005055558,-0.839822612315016,1.2358038493544512,-18.87220869446982,0.6154885715964457,-0.6514777601504255,-0.41284740584053814,18.609258546784364,1.9277642366496786,-0.21419602629440876,1.7830711278528686,-34.445659800508245,0
3,2018-01-01 08:00:00,2.1080609080393047,-0.3020196155213793,0.598412934181332,-2.0923521972818513,1.4016396005055558,-0.839822612315016,1.2358038493544512,-18.87220869446982,0.6154885715964457,-0.6514777601504255,-0.41284740584053814,18.609258546784364,1.9277642366496786,-0.21419602629440876,1.7830711278528686,-34.445659800508245,0.2797532656023169,-1.6326560232220577,-1.5214078374455706,10.26420824744257,1
4,2018-01-01 09:00:00,1.4016396005055558,-0.839822612315016,1.2358038493544512,-18.87220869446982,0.6154885715964457,-0.6514777601504255,-0.41284740584053814,18.609258546784364,1.9277642366496786,-0.21419602629440876,1.7830711278528686,-34.445659800508245,0.2797532656023169,-1.6326560232220577,-1.5214078374455706,10.26420824744257,1.2178352510467976,-1.2526179110064979,-0.5157708412245249,-6.973308218474114,1
5,2018-01-01 10:00:00,0.6154885715964457,-0.6514777601504255,-0.41284740584053814,18.609258546784364,1.9277642366496786,-0.21419602629440876,1.7830711278528686,-34.445659800508245,0.2797532656023169,-1.6326560232220577,-1.5214078374455706,10.26420824744257,1.2178352510467976,-1.2526179110064979,-0.5157708412245249,-6.973308218474114,1.2594842803354427,-0.30266733926074474,0.8668167410742427,-21.6022061269329,0
6,2018-01-01 11:00:00,1.9277642366496786,-0.21419602629440876,1.7830711278528686,-34.445659800508245,0.2797532656023169,-1.6326560232220577,-1.5214078374455706,10.26420824744257,1.2178352510467976,-1.2526179110064979,-0.5157708412245249,-6.973308218474114,1.2594842803354427,-0.30266733926074474,0.8668167410742427,-21.6022061269329,0.19014084507042306,-0.9831279342723037,-0.45473884976525664,-20.452597877924685,0
7,2018-01-01 12:00:00,0.2797532656023169,-1.6326560232220577,-1.5214078374455706,10.26420824744257,1.2178352510467976,-1.2526179110064979,-0.5157708412245249,-6.973308218474114,1.2594842803354427,-0.30266733926074474,0.8668167410742427,-21.6022061269329,0.19014084507042306,-0.9831279342723037,-0.45473884976525664,-20.452597877924685,0.12443822294260236,-4.213291092610335,-2.5966256538716608,292.4994004561182,1
8,2018-01-01 13:00:00,1.2178352510467976,-1.2526179110064979,-0.5157708412245249,-6.973308218474114,1.2594842803354427,-0.30266733926074474,0.8668167410742427,-21.6022061269329,0.19014084507042306,-0.9831279342723037,-0.45473884976525664,-20.452597877924685,0.12443822294260236,-4.213291092610335,-2.5966256538716608,292.4994004561182,0.6008822621734671,-1.2429881941460872,-0.3641298099324039,-60.84784938197833,0
9,2018-01-01 14:00:00,1.2594842803354427,-0.30266733926074474,0.8668167410742427,-21.6022061269329,0.19014084507042306,-0.9831279342723037,-0.45473884976525664,-20.452597877924685,0.12443822294260236,-4.213291092610335,-2.5966256538716608,292.4994004561182,0.6008822621734671,-1.2429881941460872,-0.3641298099324039,-60.84784938197833,0.38296432332957353,-2.542575883741876,-1.0117832251588343,73.4793766280782,1
10,2018-01-01 15:00:00,0.19014084507042306,-0.9831279342723037,-0.45473884976525664,-20.452597877924685,0.12443822294260236,-4.213291092610335,-2.5966256538716608,292.4994004561182,0.6008822621734671,-1.2429881941460872,-0.3641298099324039,-60.84784938197833,0.38296432332957353,-2.542575883741876,-1.0117832251588343,73.4793766280782,1.8868882459685705,-1.9208890044470155,1.6283440169049948,53.234263461428064,1
11,2018-01-01 16:00:00,0.12443822294260236,-4.213291092610335,-2.5966256538716608,292.4994004561182,0.6008822621734671,-1.2429881941460872,-0.3641298099324039,-60.84784938197833,0.38296432332957353,-2.542575883741876,-1.0117832251588343,73.4793766280782,1.8868882459685705,-1.9208890044470155,1.6283440169049948,53.234263461428064,0.8977859256293288,-0.6888752811021416,0.2695401467975783,-38.32605254253124,0
12,2018-01-01 17:00:00,0.6008822621734671,-1.2429881941460872,-0.3641298099324039,-60.84784938197833,0.38296432332957353,-2.542575883741876,-1.0117832251588343,73.4793766280782,1.8868882459685705,-1.9208890044470155,1.6283440169049948,53.234263461428064,0.8977859256293288,-0.6888752811021416,0.2695401467975783,-38.32605254253124,0.0006039103193170321,-2.1180644674265867,-1.7286932890465765,-13.973849142241848,1
13,2018-01-01 18:00:00,0.38296432332957353,-2.542575883741876,-1.0117832251588343,73.4793766280782,1.8868882459685705,-1.9208890044470155,1.6283440169049948,53.234263461428064,0.8977859256293288,-0.6888752811021416,0.2695401467975783,-38.32605254253124,0.0006039103193170321,-2.1180644674265867,-1.7286932890465765,-13.973849142241848,1.3902289138116422,-0.13827008757105547,0.030726686126901215,-37.78551146429168,1
